จังหวัด, อำเภอ, ตำบล, PM2.5, PM2.5 เฉลี่ย24ชั่วโมงต่อเนื่อง, เวลา
กรุงเทพมหานคร,บางรัก,มหาพฤฒาราม,22.749797821044922,28.676823412636505,2026-01-17 09:00:00
กรุงเทพมหานคร,ดอนเมือง,สนามบิน,36.15031982421875,27.61621010888308,2026-01-17 09:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ศาลาธรรมสพน์,25.919573974609374,33.365779977563584,2026-01-17 09:00:00
กรุงเทพมหานคร,จตุจักร,ลาดยาว,29.677871704101562,25.540961961616617,2026-01-17 09:00:00
กรุงเทพมหานคร,หนองแขม,หนองแขม,24.887693277994792,23.1260059082647,2026-01-17 09:00:00
กรุงเทพมหานคร,วังทองหลาง,คลองเจ้าคุณสิงห์,31.522135416666668,30.571022280977562,2026-01-17 09:00:00
กรุงเทพมหานคร,วังทองหลาง,สะพานสอง,30.208504813058035,30.287197731196613,2026-01-17 09:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ตลิ่งชัน,24.274132361778847,23.235939411067775,2026-01-17 09:00:00
กรุงเทพมหานคร,ปทุมวัน,ลุมพินี,24.11941250887784,30.434681088060014,2026-01-17 09:00:00
กรุงเทพมหานคร,วังทองหลาง,วังทองหลาง,29.41387023925781,30.038021614979858,2026-01-17 09:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ทวีวัฒนา,25.843474357358872,33.32128119487586,2026-01-17 09:00:00
กรุงเทพมหานคร,สวนหลวง,สวนหลวง,28.407943725585938,27.616846174101735,2026-01-17 09:00:00
กรุงเทพมหานคร,หนองแขม,หนองค้างพลู,36.27105182150136,26.623466199215144,2026-01-17 10:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนเพชรบุรี,28.05034891764323,25.980087038883468,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางจาก,31.309345245361328,28.325308052478643,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,คลองชักพระ,28.363628387451172,31.59553971912712,2026-01-17 10:00:00
กรุงเทพมหานคร,คันนายาว,รามอินทรา,23.338193147078805,29.56279508478276,2026-01-17 10:00:00
กรุงเทพมหานคร,สาทร,ยานนาวา,31.330814906529017,28.19447989462138,2026-01-17 10:00:00
กรุงเทพมหานคร,จอมทอง,บางค้อ,33.103816986083984,27.162945223879117,2026-01-17 10:00:00
กรุงเทพมหานคร,มีนบุรี,มีนบุรี,25.328754001193577,29.33219318741618,2026-01-17 10:00:00
กรุงเทพมหานคร,บางขุนเทียน,ท่าข้าม,39.95551300048828,30.378664752686984,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,ลำผักชี,30.08797940340909,28.312488036654106,2026-01-17 10:00:00
กรุงเทพมหานคร,ดอนเมือง,ดอนเมือง,20.371864720394736,26.00518553959334,2026-01-17 10:00:00
กรุงเทพมหานคร,สะพานสูง,ทับช้าง,25.639095730251736,29.517239428173273,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,คลองสามประเวศ,25.252890625,29.436643759252814,2026-01-17 10:00:00
กรุงเทพมหานคร,บางพลัด,บางบำหรุ,25.995195176866318,26.417767900930276,2026-01-17 10:00:00
กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,30.98031997680664,29.346611913030372,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,วังบูรพาภิรมย์,29.215848286946613,28.933860793570048,2026-01-17 10:00:00
กรุงเทพมหานคร,ประเวศ,หนองบอน,30.145513625372026,27.93155870672717,2026-01-17 10:00:00
กรุงเทพมหานคร,สาทร,ทุ่งมหาเมฆ,30.895999484592014,28.329859993292644,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันตก,25.892472330729166,29.632361982553334,2026-01-17 10:00:00
กรุงเทพมหานคร,ดอนเมือง,สนามบิน,21.5325537109375,26.224653498337386,2026-01-17 10:00:00
กรุงเทพมหานคร,บางคอแหลม,บางโคล่,33.359363262469955,28.092868629298323,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,ตลาดพลู,31.927974700927734,29.605283214378407,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,ศาลเจ้าพ่อเสือ,28.647932052612305,29.09791421247128,2026-01-17 10:00:00
กรุงเทพมหานคร,สะพานสูง,สะพานสูง,24.5242919921875,29.552930933181546,2026-01-17 10:00:00
กรุงเทพมหานคร,ดุสิต,สวนจิตรลดา,27.212646484375,28.744162979843907,2026-01-17 10:00:00
กรุงเทพมหานคร,สวนหลวง,พัฒนาการ,26.723492431640626,27.752196630109736,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,คูหาสวรรค์,30.601895141601563,26.742273982796103,2026-01-17 10:00:00
กรุงเทพมหานคร,วังทองหลาง,วังทองหลาง,23.916957092285156,29.39592095741094,2026-01-17 10:00:00
กรุงเทพมหานคร,บางแค,บางแค,34.968841552734375,26.22168342670767,2026-01-17 10:00:00
กรุงเทพมหานคร,พญาไท,สามเสนใน,25.01115556196733,29.398057274060307,2026-01-17 10:00:00
กรุงเทพมหานคร,วังทองหลาง,สะพานสอง,22.949164254324778,29.318628756017404,2026-01-17 10:00:00
กรุงเทพมหานคร,บึงกุ่ม,นวลจันทร์,22.269663492838543,27.58345094330951,2026-01-17 10:00:00
กรุงเทพมหานคร,วัฒนา,คลองเตยเหนือ,28.06489998953683,26.132786909938016,2026-01-17 10:00:00
กรุงเทพมหานคร,ปทุมวัน,ปทุมวัน,28.868265787760418,28.500904758584365,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ตลิ่งชัน,26.342749962439903,31.474390320464696,2026-01-17 10:00:00
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,19.8527490234375,26.046212510493195,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,หิรัญรูจี,30.9537353515625,29.587617159092673,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสาน,คลองต้นไทร,31.142996651785715,31.424464443161018,2026-01-17 10:00:00
กรุงเทพมหานคร,บางรัก,บางรัก,30.599632263183594,27.395321653949043,2026-01-17 10:00:00
กรุงเทพมหานคร,ประเวศ,ประเวศ,27.551340103149414,27.872265992926103,2026-01-17 10:00:00
กรุงเทพมหานคร,ห้วยขวาง,ห้วยขวาง,25.241038929332387,29.984959062169484,2026-01-17 10:00:00
กรุงเทพมหานคร,สายไหม,คลองถนน,21.910255068824405,28.743100868493542,2026-01-17 10:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,ตลาดน้อย,29.910362243652344,29.36890694701359,2026-01-17 10:00:00
กรุงเทพมหานคร,จอมทอง,จอมทอง,34.57993727463942,26.273626896893493,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลำปลาทิว,26.703193996263586,29.663655986629113,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกะปิ,หัวหมาก,25.22142283121745,28.61954058482364,2026-01-17 10:00:00
กรุงเทพมหานคร,บางรัก,สีลม,30.680503845214844,27.62387437003669,2026-01-17 10:00:00
กรุงเทพมหานคร,วังทองหลาง,พลับพลา,24.57283137394832,29.55599309141039,2026-01-17 10:00:00
กรุงเทพมหานคร,ปทุมวัน,รองเมือง,29.12505594889323,28.814913060341762,2026-01-17 10:00:00
กรุงเทพมหานคร,สวนหลวง,สวนหลวง,27.639095306396484,28.279586243227516,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสาน,บางลำภูล่าง,32.07252720424107,31.300643911225098,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,20.80408419095553,25.77314719070674,2026-01-17 10:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,จักรวรรดิ,29.77734375,29.381919095098684,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองเตย,คลองเตย,29.989688873291016,28.287336547772583,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,โคกแฝด,29.947684995589718,28.62709020109313,2026-01-17 10:00:00
กรุงเทพมหานคร,ยานนาวา,บางโพงพาง,33.44917297363281,29.61869544702739,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,วัดราชบพิธ,29.032115936279297,28.968970578438075,2026-01-17 10:00:00
กรุงเทพมหานคร,บึงกุ่ม,คลองกุ่ม,23.379050806949014,26.978959357521727,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดพร้าว,ลาดพร้าว,21.747464693509617,26.04330529309568,2026-01-17 10:00:00
กรุงเทพมหานคร,บางคอแหลม,วัดพระยาไกร,32.67867533365885,28.779227005453148,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,ลำต้อยติ่ง,33.15025603465545,28.15602482264237,2026-01-17 10:00:00
กรุงเทพมหานคร,หลักสี่,ตลาดบางเขน,19.838041033063615,26.772562483453967,2026-01-17 10:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,บ้านบาตร,28.95180892944336,29.013624918635188,2026-01-17 10:00:00
กรุงเทพมหานคร,มีนบุรี,แสนแสบ,26.60163522273936,29.328538392755295,2026-01-17 10:00:00
กรุงเทพมหานคร,จอมทอง,บางมด,35.843396868024556,26.794677051932904,2026-01-17 10:00:00
กรุงเทพมหานคร,ห้วยขวาง,สามเสนนอก,23.99285380045573,30.449363538494893,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,ดาวคะนอง,33.26103719075521,29.92793371992376,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกน้อย,อรุณอมรินทร์,27.069157191685267,30.20109568123516,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกน้อย,บ้านช่างหล่อ,29.020479202270508,30.52573963821359,2026-01-17 10:00:00
กรุงเทพมหานคร,ดุสิต,ถนนนครไชยศรี,24.794020432692307,28.887889752576104,2026-01-17 10:00:00
กรุงเทพมหานคร,สะพานสูง,ราษฎร์พัฒนา,24.569317626953126,29.52974027588378,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสามวา,บางชัน,25.210638638200432,30.21164047500883,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,เสาชิงช้า,28.56442642211914,29.179235054578424,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,ฉิมพลี,27.76654052734375,31.37650346467903,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกใหญ่,วัดท่าพระ,30.63427056206597,29.98433126189912,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,บวรนิเวศ,28.081289291381836,29.252704057620004,2026-01-17 10:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดโสมนัส,27.899147033691406,29.19317609618985,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,บุคคโล,32.27867635091146,29.28541502064604,2026-01-17 10:00:00
กรุงเทพมหานคร,บางนา,บางนาเหนือ,31.764537811279297,31.785620106916895,2026-01-17 10:00:00
กรุงเทพมหานคร,ปทุมวัน,วังใหม่,28.711074829101562,28.64350054421985,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,คู้ฝั่งเหนือ,29.533156174879807,28.434634742993293,2026-01-17 10:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,คลองมหานาค,28.3857421875,28.866031897242365,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,บางยี่เรือ,31.773779296875,29.481440941695613,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกน้อย,บางขุนศรี,28.405506134033203,30.050789456412158,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองแขม,หนองแขม,38.47969156901042,26.828806490798495,2026-01-17 10:00:00
กรุงเทพมหานคร,ราชเทวี,มักกะสัน,27.38151114327567,25.83519047456285,2026-01-17 10:00:00
กรุงเทพมหานคร,บึงกุ่ม,นวมินทร์,22.617740977894176,27.11831109188387,2026-01-17 10:00:00
กรุงเทพมหานคร,บางเขน,อนุสาวรีย์,20.43097141810826,27.49866888318414,2026-01-17 10:00:00
กรุงเทพมหานคร,พญาไท,พญาไท,25.288775973849827,29.549447927728334,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,บางเชือกหนัง,30.609970092773438,31.017969561662657,2026-01-17 10:00:00
กรุงเทพมหานคร,ดินแดง,รัชดาภิเษก,24.061932373046876,26.77333676925811,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลาดกระบัง,26.332862267127403,29.323992693980674,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,บางพรม,30.03310067313058,31.302697408409134,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,ตลาดยอด,28.16750717163086,28.933940812900275,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,คลองขวาง,31.312388102213543,27.488977409072024,2026-01-17 10:00:00
กรุงเทพมหานคร,ราษฎร์บูรณะ,ราษฎร์บูรณะ,35.044219970703125,26.502145842588835,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,สำราญราษฎร์,28.95180892944336,29.037653407977057,2026-01-17 10:00:00
กรุงเทพมหานคร,ดุสิต,สี่แยกมหานาค,27.80322265625,28.84393267809287,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,คลองสิบสอง,31.864844788896278,28.663945401596862,2026-01-17 10:00:00
กรุงเทพมหานคร,จตุจักร,จตุจักร,22.328189625459558,28.842731398557486,2026-01-17 10:00:00
กรุงเทพมหานคร,บางรัก,สี่พระยา,30.327682495117188,27.431245592507604,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,พระบรมมหาราชวัง,28.70824432373047,31.06176756389611,2026-01-17 10:00:00
กรุงเทพมหานคร,ดุสิต,วชิรพยาบาล,26.277122497558594,28.631087521201696,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,วัดสามพระยา,27.11109161376953,28.46172303099542,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสาน,คลองสาน,30.70118408203125,31.068566088747176,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดิน,26.69451904296875,30.810911223278797,2026-01-17 10:00:00
กรุงเทพมหานคร,สวนหลวง,อ่อนนุช,28.9968744913737,27.95454231517198,2026-01-17 10:00:00
กรุงเทพมหานคร,บางซื่อ,บางซื่อ,22.846876878004807,27.915704386422348,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,ขุมทอง,31.461806788589016,29.981248359946225,2026-01-17 10:00:00
กรุงเทพมหานคร,จตุจักร,ลาดยาว,20.524023056030273,27.813098933294935,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกน้อย,ศิริราช,28.64453125,30.74513465667405,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,บางขุนพรหม,27.242665608723957,28.383290100155037,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,กระทุ่มราย,34.24970703125,29.037544825693093,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกน้อย,บางขุนนนท์,27.265729631696427,30.258958878864576,2026-01-17 10:00:00
กรุงเทพมหานคร,บางพลัด,บางยี่ขัน,26.622922897338867,26.554547403516356,2026-01-17 10:00:00
กรุงเทพมหานคร,จตุจักร,จอมพล,22.63021295720881,28.6447606408047,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองเตย,คลองตัน,29.277903238932293,28.417701018784275,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองเตย,พระโขนง,30.03187977183949,28.703716691077602,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,คลองสิบ,29.639964710582387,28.625877546752733,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางแวก,30.649337768554688,27.86798284120093,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดินใต้,27.408243815104168,31.286955362921628,2026-01-17 10:00:00
กรุงเทพมหานคร,บางบอน,คลองบางบอน,37.140052795410156,31.06209374941154,2026-01-17 10:00:00
กรุงเทพมหานคร,ดุสิต,ดุสิต,26.40350123814174,28.528388998300922,2026-01-17 10:00:00
กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,39.671586834016395,30.00118502285797,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,คลองสองต้นนุ่น,25.184237670898437,29.226492341202686,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,สำเหร่,32.22369893391927,29.932774701170842,2026-01-17 10:00:00
กรุงเทพมหานคร,วัฒนา,พระโขนงเหนือ,28.974365234375,26.10542623600332,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,บ้านพานถม,27.8924077351888,28.494581137820514,2026-01-17 10:00:00
กรุงเทพมหานคร,บางบอน,บางบอนเหนือ,39.6875254313151,31.4034165017698,2026-01-17 10:00:00
กรุงเทพมหานคร,บางพลัด,บางอ้อ,23.993465423583984,26.16792525719248,2026-01-17 10:00:00
กรุงเทพมหานคร,สาทร,ทุ่งวัดดอน,32.012855529785156,28.03487400552807,2026-01-17 10:00:00
กรุงเทพมหานคร,วัฒนา,คลองตันเหนือ,28.01013418344351,26.187604207457795,2026-01-17 10:00:00
กรุงเทพมหานคร,ทุ่งครุ,บางมด,36.45119114925987,31.83196299213951,2026-01-17 10:00:00
กรุงเทพมหานคร,หนองจอก,หนองจอก,32.48126362645349,28.816799071451154,2026-01-17 10:00:00
กรุงเทพมหานคร,พระโขนง,บางจาก,30.553593226841517,29.373365758699347,2026-01-17 10:00:00
กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,28.890112900152438,29.887378203628174,2026-01-17 10:00:00
กรุงเทพมหานคร,สายไหม,สายไหม,24.140578049879807,27.599624333381104,2026-01-17 10:00:00
กรุงเทพมหานคร,ดอนเมือง,สีกัน,20.95626491970486,25.85464167679133,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางด้วน,32.063212076822914,28.806107595011667,2026-01-17 10:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ศาลาธรรมสพน์,31.37926025390625,31.880744468841524,2026-01-17 10:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,28.858192443847656,28.72351173444804,2026-01-17 10:00:00
กรุงเทพมหานคร,บางพลัด,บางพลัด,25.456042819552952,25.97730544604076,2026-01-17 10:00:00
กรุงเทพมหานคร,พระนคร,ชนะสงคราม,28.060195922851562,28.69658138262456,2026-01-17 10:00:00
กรุงเทพมหานคร,ห้วยขวาง,บางกะปิ,26.492538452148438,30.23793194437287,2026-01-17 10:00:00
กรุงเทพมหานคร,คันนายาว,คันนายาว,24.265380859375,29.377675773767947,2026-01-17 10:00:00
กรุงเทพมหานคร,บางแค,บางแคเหนือ,33.74625854492187,26.125040282901764,2026-01-17 10:00:00
กรุงเทพมหานคร,บางแค,หลักสอง,36.14227937397204,26.033341186522872,2026-01-17 10:00:00
กรุงเทพมหานคร,บางซื่อ,วงศ์สว่าง,21.520072428385415,27.812578879855263,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันออก,27.287878648290093,29.675311775627197,2026-01-17 10:00:00
กรุงเทพมหานคร,วังทองหลาง,คลองเจ้าคุณสิงห์,23.117140028211807,29.442395827695933,2026-01-17 10:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนพญาไท,27.161155700683594,26.14858769190312,2026-01-17 10:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,สัมพันธวงศ์,29.7884464263916,29.39257563356246,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกอกใหญ่,วัดอรุณ,29.911500930786133,29.926087748791826,2026-01-17 10:00:00
กรุงเทพมหานคร,จอมทอง,บางขุนเทียน,33.781097412109375,27.657563654849323,2026-01-17 10:00:00
กรุงเทพมหานคร,สายไหม,ออเงิน,24.452301025390625,28.257486091882214,2026-01-17 10:00:00
กรุงเทพมหานคร,จตุจักร,เสนานิคม,20.333540174696182,28.089562430547627,2026-01-17 10:00:00
กรุงเทพมหานคร,บางแค,บางไผ่,33.11843617757162,26.105806850008932,2026-01-17 10:00:00
กรุงเทพมหานคร,บางนา,บางนาใต้,32.649406101392664,32.06674179533581,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางหว้า,33.3772207406851,29.30015544135749,2026-01-17 10:00:00
กรุงเทพมหานคร,คลองสาน,สมเด็จเจ้าพระยา,30.227871704101563,30.72474026104264,2026-01-17 10:00:00
กรุงเทพมหานคร,ดินแดง,ดินแดง,25.79710740309495,26.69658727328721,2026-01-17 10:00:00
กรุงเทพมหานคร,ตลิ่งชัน,บางระมาด,29.22039794921875,31.16060666775115,2026-01-17 10:00:00
กรุงเทพมหานคร,บางบอน,คลองบางพราน,36.1070556640625,31.06097786753314,2026-01-17 10:00:00
กรุงเทพมหานคร,ราชเทวี,ทุ่งพญาไท,27.159146990094865,26.324003639226877,2026-01-17 10:00:00
กรุงเทพมหานคร,ราษฎร์บูรณะ,บางปะกอก,35.2488032749721,26.1899425147741,2026-01-17 10:00:00
กรุงเทพมหานคร,บางเขน,ท่าแร้ง,22.470880845013788,28.041093947997666,2026-01-17 10:00:00
กรุงเทพมหานคร,ทุ่งครุ,ทุ่งครุ,37.28514837449597,31.538741287556093,2026-01-17 10:00:00
กรุงเทพมหานคร,บางบอน,บางบอนใต้,39.92926025390625,31.275799068433752,2026-01-17 10:00:00
กรุงเทพมหานคร,ธนบุรี,วัดกัลยาณ์,30.081371307373047,29.70493556224586,2026-01-17 10:00:00
กรุงเทพมหานคร,ประเวศ,ดอกไม้,30.030918287194293,28.132530703700606,2026-01-17 10:00:00
กรุงเทพมหานคร,จตุจักร,จันทรเกษม,21.553207397460938,28.374046410797103,2026-01-17 10:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,29.60711924235026,28.633234232176175,2026-01-17 10:00:00
กรุงเทพมหานคร,ยานนาวา,ช่องนนทรี,31.945841471354168,29.85215759323215,2026-01-17 10:00:00
กรุงเทพมหานคร,บางรัก,มหาพฤฒาราม,30.058483123779297,27.82410739081916,2026-01-17 10:00:00
กรุงเทพมหานคร,บางรัก,สุริยวงศ์,30.398068237304688,27.458153126330387,2026-01-17 10:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ทวีวัฒนา,33.28465615549395,31.954182832959322,2026-01-17 10:00:00
กรุงเทพมหานคร,ปทุมวัน,ลุมพินี,28.99093350497159,28.551450821901554,2026-01-17 10:00:00
กรุงเทพมหานคร,บางคอแหลม,บางคอแหลม,33.55152457101004,28.32375989544693,2026-01-17 10:00:00
กรุงเทพมหานคร,บางกะปิ,คลองจั่น,23.212190047554348,28.345529902372093,2026-01-17 10:00:00
กรุงเทพมหานคร,ภาษีเจริญ,ปากคลองภาษีเจริญ,31.56689671107701,27.127220111363496,2026-01-17 10:00:00
กรุงเทพมหานคร,ดินแดง,ดินแดง,36.7440420297476,36.37437623102846,2026-01-17 11:00:00
กรุงเทพมหานคร,หนองจอก,โคกแฝด,36.58007024949597,37.04489519106074,2026-01-17 11:00:00
กรุงเทพมหานคร,หลักสี่,ทุ่งสองห้อง,33.69037353515625,35.534142434303966,2026-01-17 11:00:00
กรุงเทพมหานคร,หนองจอก,หนองจอก,38.34716796875,37.19416976701662,2026-01-17 11:00:00
กรุงเทพมหานคร,พระนคร,สำราญราษฎร์,37.495330810546875,37.133341475337225,2026-01-17 11:00:00
กรุงเทพมหานคร,ประเวศ,หนองบอน,35.307820638020836,36.602377644893615,2026-01-17 11:00:00
กรุงเทพมหานคร,ห้วยขวาง,สามเสนนอก,36.09815979003906,36.86691276462896,2026-01-17 11:00:00
กรุงเทพมหานคร,คลองสามวา,ทรายกองดินใต้,36.372639973958336,32.169083759263685,2026-01-17 11:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,34.68200918344351,35.61763923590707,2026-01-17 11:00:00
กรุงเทพมหานคร,บางนา,บางนาเหนือ,36.797420501708984,31.787417363864378,2026-01-17 11:00:00
กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,37.85649490356445,36.54956136808553,2026-01-17 11:00:00
กรุงเทพมหานคร,บางกอกน้อย,อรุณอมรินทร์,36.26790727887835,36.77795921257771,2026-01-17 11:00:00
กรุงเทพมหานคร,ดุสิต,ถนนนครไชยศรี,35.97241915189303,37.14565559257971,2026-01-17 11:00:00
กรุงเทพมหานคร,ดอนเมือง,สนามบิน,33.84408447265625,35.77027596368534,2026-01-17 11:00:00
กรุงเทพมหานคร,หลักสี่,ตลาดบางเขน,33.97712925502232,35.725556766539974,2026-01-17 11:00:00
กรุงเทพมหานคร,ลาดกระบัง,ลาดกระบัง,32.9572519155649,36.76139704629734,2026-01-17 11:00:00
กรุงเทพมหานคร,บางแค,หลักสอง,37.37875848067434,35.45222642831609,2026-01-17 11:00:00
กรุงเทพมหานคร,บางกอกใหญ่,วัดอรุณ,37.562721252441406,36.93505817093822,2026-01-17 11:00:00
กรุงเทพมหานคร,สาทร,ทุ่งมหาเมฆ,38.53527492947049,36.71150198705893,2026-01-17 11:00:00
กรุงเทพมหานคร,ภาษีเจริญ,บางด้วน,37.256022135416664,36.770094553563325,2026-01-17 11:00:00
กรุงเทพมหานคร,วัฒนา,คลองตันเหนือ,37.442587045522835,35.71347002951993,2026-01-17 11:00:00
กรุงเทพมหานคร,ทุ่งครุ,บางมด,39.34474262438322,30.728236194650915,2026-01-17 11:00:00
กรุงเทพมหานคร,พระนคร,วัดสามพระยา,36.70249557495117,36.948844353483025,2026-01-17 11:00:00
กรุงเทพมหานคร,ลาดกระบัง,ขุมทอง,33.25226384943182,37.70292487605481,2026-01-17 11:00:00
กรุงเทพมหานคร,สายไหม,ออเงิน,35.159210205078125,35.989540259571726,2026-01-17 11:00:00
กรุงเทพมหานคร,วังทองหลาง,วังทองหลาง,36.01439208984375,34.99124172915885,2026-01-17 11:00:00
กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,32.98253501333841,37.4787747090836,2026-01-17 11:00:00
กรุงเทพมหานคร,ดอนเมือง,สีกัน,33.42577446831597,35.681313817736836,2026-01-17 11:00:00
กรุงเทพมหานคร,ตลิ่งชัน,คลองชักพระ,36.42734146118164,36.87863363732766,2026-01-17 11:00:00
กรุงเทพมหานคร,ตลิ่งชัน,บางพรม,36.402378627232146,36.879528046626895,2026-01-17 11:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,ป้อมปราบ,37.82624308268229,36.32658003019006,2026-01-17 11:00:00
กรุงเทพมหานคร,ภาษีเจริญ,คลองขวาง,36.7260996500651,36.450967686198375,2026-01-17 11:00:00
กรุงเทพมหานคร,บางนา,บางนาใต้,36.9922803795856,31.41265912030359,2026-01-17 11:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดเทพศิรินทร์,37.51333236694336,36.343717260957206,2026-01-17 11:00:00
กรุงเทพมหานคร,ดินแดง,รัชดาภิเษก,36.08724670410156,36.37356876232071,2026-01-17 11:00:00
กรุงเทพมหานคร,คลองสามวา,สามวาตะวันออก,36.733651790978776,33.34492167839568,2026-01-17 11:00:00
กรุงเทพมหานคร,มีนบุรี,มีนบุรี,34.763712565104164,36.54124990215106,2026-01-17 11:00:00
กรุงเทพมหานคร,คันนายาว,รามอินทรา,34.91403861667799,35.96860337207009,2026-01-17 11:00:00
กรุงเทพมหานคร,ดุสิต,ดุสิต,36.56819588797433,36.98667550099483,2026-01-17 11:00:00
กรุงเทพมหานคร,สัมพันธวงศ์,สัมพันธวงศ์,37.87937545776367,37.47104397040959,2026-01-17 11:00:00
กรุงเทพมหานคร,วังทองหลาง,สะพานสอง,35.631399972098215,34.660695779222934,2026-01-17 11:00:00
